timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-01T18:20:18,codecarbon,9353f07f-de9c-4697-8b81-43f64cde5093,295.030020236969,0.0010473795988641,3.550078049762039e-06,42.5,0.0,23.42541074752808,0.003482981441915,0,0.0019196977638339,0.0054026792057489,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:26:13,codecarbon,b9ce69da-3cf4-45a3-b027-28e807db1f35,352.32011818885803,0.0012507598528182,3.550066511239725e-06,42.5,0.0,23.42541074752808,0.0041593224003911,0,0.002292449483972,0.0064517718843631,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:33:05,codecarbon,4bb7c33a-1a94-4188-9b5c-bd0a57fcb1ad,409.62892627716064,0.0014542136056935,3.550075476626933e-06,42.5,0.0,23.42541074752808,0.0048358810308906,0,0.0026653626602395,0.0075012436911301,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:40:57,codecarbon,6203c308-755a-41d3-93c1-eca6e3c4f0ec,469.9344961643219,0.0016682981556905,3.5500653161396788e-06,42.5,0.0,23.42541074752808,0.0055478193884094,0,0.0030577327576448,0.0086055521460543,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:49:48,codecarbon,6c9458bb-03c0-447a-9f4c-49bb6d913a9c,529.2005231380463,0.0018786990793992,3.550070336776941e-06,42.5,0.0,23.42541074752808,0.0062474862931503,0,0.0034433731250946,0.0096908594182449,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:52:16,codecarbon,f195384e-b0d0-40f8-a748-00570b4b44c2,146.08965492248535,0.0004972962034708,3.404048039778525e-06,42.5,0.0,23.42541074752808,0.0017246621290842,0,0.0008405318660092,0.0025651939950934,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:55:54,codecarbon,c02d0bc6-1e14-4a5d-9dcd-a8471619a9ef,215.85610175132751,0.0007219980113435,3.3448116846624164e-06,42.5,0.0,23.42541074752808,0.0025482909530401,0,0.0011759783058876,0.0037242692589277,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:00:48,codecarbon,e4233255-84aa-4e6f-a072-7b2f05aee75f,291.40895342826843,0.0010162315490209,3.4873037944287694e-06,42.5,0.0,23.42541074752808,0.0034402322861883,0,0.0018017764984735,0.0052420087846619,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:06:42,codecarbon,060271d1-ea11-47e2-9c7b-8ead7a5b56f8,351.86880230903625,0.0012438453177524,3.534969027063828e-06,42.5,0.0,23.42541074752808,0.0041539915707376,0,0.0022621131926906,0.0064161047634282,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:14:06,codecarbon,b521d36e-ab37-4311-a98b-acf5db9e9c35,441.62131428718567,0.00156092780392,3.53453910266882e-06,42.5,0.0,23.42541074752808,0.0052135685480303,0,0.0028381370580938,0.0080517056061241,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:22:22,codecarbon,04dbb722-931b-4294-ac98-c990d03519a3,494.0342657566071,0.0017538409989539,3.5500391784929778e-06,42.5,0.0,23.42541074752808,0.00583233045025,0,0.0032144757941285,0.0090468062443785,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:31:35,codecarbon,d7e0f61d-2721-431c-879f-b799b50a825e,550.9275863170624,0.0019468896090111,3.5338393962554936e-06,42.5,0.0,23.42541074752808,0.0065039877068665,0,0.0035386176846273,0.0100426053914939,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:42:14,codecarbon,08b2fea7-baa6-4059-a4d5-ae8dc31aed7f,637.890805721283,0.002264547192701,3.5500546055691105e-06,42.5,0.0,23.42541074752808,0.0075306313728292,0,0.0041505413764887,0.0116811727493179,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
